OID,FID_,COUNT,AREA,MEAN
-1,6227,201,180900.000000000000000,-0.088995500324081
-1,6228,3,2700.000000000000000,-0.086118067304293
-1,6232,19,17100.000000000000000,-0.045630522464451
-1,6233,9,8100.000000000000000,-0.042322249876128
-1,6234,47,42300.000000000000000,-0.036849798832802
-1,6235,78,70200.000000000000000,-0.203316344473606
-1,6237,34,30600.000000000000000,-0.292630832861452
-1,6238,4,3600.000000000000000,-0.116272348910570
-1,6242,56,50400.000000000000000,-0.156997248796480
-1,6248,4,3600.000000000000000,-0.182193383574486
-1,6250,58,52200.000000000000000,-0.115697090738806
-1,6252,40,36000.000000000000000,-0.258378505706787
-1,6257,40,36000.000000000000000,-0.226596631854773
-1,6259,7,6300.000000000000000,-0.192733611379351
-1,6262,20,18000.000000000000000,-0.220840303599834
-1,6263,4,3600.000000000000000,-0.219728179275990
-1,6264,22,19800.000000000000000,-0.206171532923525
-1,6265,91,81900.000000000000000,-0.209005898171729
-1,6266,32,28800.000000000000000,-0.204738466069102
-1,6269,127,114300.000000000000000,-0.242357956964200
-1,6270,8,7200.000000000000000,-0.187899339944124
-1,6271,20,18000.000000000000000,-0.177166980504990
-1,6272,5,4500.000000000000000,-0.197686982154846
-1,6273,2,1800.000000000000000,-0.182802669703960
-1,6274,56,50400.000000000000000,-0.144972552678415
-1,6276,5,4500.000000000000000,-0.139100757241249
-1,6283,117,105300.000000000000000,-0.149616513751511
-1,6285,173,155700.000000000000000,-0.217426606771574
-1,6289,165,148500.000000000000000,-0.079530951832280
-1,6290,218,196200.000000000000000,-0.100015202041613
-1,6301,10,9000.000000000000000,-0.067666541039944
-1,6303,94,84600.000000000000000,-0.170074502362850
-1,6305,17,15300.000000000000000,-0.192728437921580
-1,6306,2,1800.000000000000000,-0.216762632131577
-1,6308,14,12600.000000000000000,-0.036139040653195
-1,6312,2,1800.000000000000000,-0.257557898759842
-1,6313,26,23400.000000000000000,-0.196929255357155
-1,6316,25,22500.000000000000000,-0.156954004764557
