OID,FID_,COUNT,AREA,MEAN
-1,60590,9,8100.000000000000000,-15.121641768349541
-1,60591,17,15300.000000000000000,-14.904491691028371
-1,60592,22,19800.000000000000000,-17.392758759585295
-1,60593,11,9900.000000000000000,-11.113018068400295
-1,60594,3,2700.000000000000000,-35.997746149698891
-1,60595,6,5400.000000000000000,-8.274478142460188
-1,60596,28,25200.000000000000000,-23.133470024381364
-1,60597,9,8100.000000000000000,-14.790254354476929
-1,60598,42,37800.000000000000000,-25.992849179676600
-1,60599,3,2700.000000000000000,-10.509148597717285
-1,60600,1,900.000000000000000,-3.412497043609619
-1,60601,4,3600.000000000000000,-41.751347780227661
-1,60602,53,47700.000000000000000,-9.965517080898556
-1,60603,3,2700.000000000000000,-29.764970143636067
-1,60604,3,2700.000000000000000,-15.850214004516602
-1,60605,541,486900.000000000000000,-24.085665645969552
-1,60606,2,1800.000000000000000,-37.305341720581055
-1,60607,14,12600.000000000000000,-31.323201860700333
-1,60608,4,3600.000000000000000,-30.396938800811768
-1,60609,2,1800.000000000000000,-25.931062698364258
-1,60610,4,3600.000000000000000,-4.625514209270477
-1,60611,23,20700.000000000000000,-23.291151175680369
-1,60612,21,18900.000000000000000,-45.642166557766146
-1,60613,17,15300.000000000000000,-18.473592954523422
-1,60614,11,9900.000000000000000,-17.938696532764219
-1,60615,9,8100.000000000000000,-22.275450944900513
-1,60616,2,1800.000000000000000,-24.791185379028320
-1,60617,3,2700.000000000000000,0.529327074686686
-1,60618,57,51300.000000000000000,-17.933392881301412
-1,60619,67,60300.000000000000000,-12.169912320464405
-1,60620,12,10800.000000000000000,-25.825974464416504
-1,60621,1,900.000000000000000,-16.017232894897461
-1,60622,5,4500.000000000000000,-30.184015274047852
-1,60623,13,11700.000000000000000,-21.351967664865349
-1,60624,199,179100.000000000000000,-11.071023694234876
-1,60625,19,17100.000000000000000,-16.261330692391645
-1,60626,86,77400.000000000000000,-15.914127782041337
-1,60627,7,6300.000000000000000,-18.048189435686385
-1,60628,28,25200.000000000000000,-20.427001135689871
-1,60629,8,7200.000000000000000,-21.527525752782822
-1,60630,7,6300.000000000000000,-15.887012856347221
-1,60631,4,3600.000000000000000,-16.449173450469971
-1,60632,12,10800.000000000000000,-14.594268163045248
-1,60633,6,5400.000000000000000,-13.366610050201416
-1,60634,50,45000.000000000000000,-22.321206874847412
-1,60635,50,45000.000000000000000,-17.268254380226136
-1,60636,51,45900.000000000000000,-16.755025573805266
-1,60637,98,88200.000000000000000,-14.361067794263363
-1,60638,2,1800.000000000000000,-14.187985181808472
-1,60639,6,5400.000000000000000,-37.756337324778237
-1,60640,5,4500.000000000000000,-27.522288799285889
-1,60641,6,5400.000000000000000,-28.428906122843426
-1,60642,13,11700.000000000000000,-26.739921203026405
-1,60643,3,2700.000000000000000,-46.432160695393883
-1,60644,3,2700.000000000000000,2.163933535416921
-1,60645,164,147600.000000000000000,-17.591203619158122
-1,60646,1,900.000000000000000,-41.801319122314453
-1,60647,14,12600.000000000000000,-21.934664113180979
-1,60648,9,8100.000000000000000,-11.472105715009901
-1,60649,27,24300.000000000000000,-14.231453158237317
-1,60650,2,1800.000000000000000,-12.815530300140381
-1,60651,3,2700.000000000000000,-8.869984467824301
-1,60652,17,15300.000000000000000,-11.381720229106790
-1,60653,7,6300.000000000000000,-11.302160331181117
-1,60654,15,13500.000000000000000,-18.231139882405600
-1,60655,39,35100.000000000000000,-19.285374164581299
-1,60656,122,109800.000000000000000,-13.682544560431213
-1,60657,3,2700.000000000000000,-27.133549372355144
-1,60658,2,1800.000000000000000,-30.648278236389160
-1,60659,3,2700.000000000000000,-25.788365681966145
-1,60660,5,4500.000000000000000,-4.367252540588379
-1,60661,8,7200.000000000000000,-9.034080296754837
-1,60662,6,5400.000000000000000,3.921415964762370
-1,60663,6,5400.000000000000000,-13.951520403226217
-1,60664,12,10800.000000000000000,-16.592441320419312
-1,60665,7,6300.000000000000000,-25.029860666819982
-1,60666,5,4500.000000000000000,-16.164251971244813
-1,60667,43,38700.000000000000000,-19.407317472058672
-1,60668,5,4500.000000000000000,-18.215312004089355
-1,60669,14,12600.000000000000000,-49.837136000394821
-1,60670,13,11700.000000000000000,-26.741952932797947
-1,60671,3,2700.000000000000000,-27.833950757980347
-1,60672,3,2700.000000000000000,-23.480875651041668
-1,60673,90,81000.000000000000000,-20.333848345279694
-1,60674,3,2700.000000000000000,-27.447139104207356
-1,60675,81,72900.000000000000000,-22.361869090869103
-1,60676,15,13500.000000000000000,-36.383087666829425
-1,60677,14,12600.000000000000000,-13.064175718597003
-1,60678,2,1800.000000000000000,-15.964185714721680
-1,60679,3,2700.000000000000000,-21.252148310343426
-1,60680,10,9000.000000000000000,-20.796564102172852
-1,60681,17,15300.000000000000000,-62.198402404785156
-1,60682,35,31500.000000000000000,-25.446782248360769
-1,60683,4,3600.000000000000000,-33.143609523773193
-1,60684,2,1800.000000000000000,-17.005146026611328
-1,60685,9,8100.000000000000000,-13.973326020770603
-1,60686,2,1800.000000000000000,-31.336368560791016
-1,60687,3,2700.000000000000000,-14.711645921071371
-1,60688,38,34200.000000000000000,-25.233252977070055
-1,60689,86,77400.000000000000000,-32.738318965878598
-1,60690,3,2700.000000000000000,4.097789486249288
